,Unnamed: 0,Codigo,Nombre,Barrio,Comuna,Población,Departamento,Dirección,Street,Number,Street_Type,Street_Number,Number_partA,Number_partB,Dirección Geo,latitude,longitude
5063,5063,20000277,Rapitienda Mi Toño,El Sena,COMUNA 5,Cali,Valle del Cauca,CR 1 G # 47 - 65,CR 1 G , 47 - 65,CR,1 G , 47 , 65,CR 1G #47- 65,3.4685622000000005,-76.5036319
5064,5064,20000280,Tienda Mixta Salazar,La Rivera Ii,COMUNA 5,Cali,Valle del Cauca,CR 1 G # 69 -32,CR 1 G , 69 -32,CR,1 G , 69 ,32,CR 1G #69-32,3.4744295,-76.4882473
5065,5065,20000287,Tienda Ana,El Sena,COMUNA 5,Cali,Valle del Cauca,CR 2 E # 49 - 04,CR 2 E , 49 - 04,CR,2 E , 49 , 04,CR 2E #49- 04,3.4655902000000003,-76.5024054
5066,5066,20000292,Dulcería Mi Trebolito,El Sena,COMUNA 5,Cali,Valle del Cauca,CL 51 # 1D - 54,CL 51 , 1D - 54,CL,51 , 1D , 54,CL 51 #1D- 54,3.4709031,-76.50365749999999
5067,5067,20000410,Tienda Yesse,Alamos,COMUNA 3,Cali,Valle del Cauca,CL 57 # 2 A N  - 131,CL 57 , 2 A N  - 131,CL,57 , 2 A N  , 131,CL 57 #2AN- 131,3.4516467000000004,-76.53198540000001
5068,5068,20000415,Miscelanea Jenny,Santa Barbara,COMUNA 5,Cali,Valle del Cauca,CR 4 C # 66 - 60,CR 4 C , 66 - 60,CR,4 C , 66 , 60,CR 4C #66- 60,3.4682437000000004,-76.48750849999998
5069,5069,20000419,Rapitienda Juanda,San Luis,COMUNA 5,Cali,Valle del Cauca,CR 1 A 8 # 70 - 61,CR 1 A 8 , 70 - 61,CR,1 A 8 , 70 , 61,CR 1A8 #70- 61,3.4791587,-76.4891923
5070,5070,20000420,Panaderia El Paisa,San Luis,COMUNA 6,Cali,Valle del Cauca,CR 1 A 9  # 72 - 04,CR 1 A 9  , 72 - 04,CR,1 A 9  , 72 , 04,CR 1A9 #72- 04,3.4811407,-76.48667230000002
5071,5071,20000083,Tienda Galo,Paso Del Comercio,COMUNA 6,Cali,Valle del Cauca,DG 7 # 4 - 09,DG 7 , 4 - 09,DG,7 , 4 , 09,DG 7 #4- 09,3.493332,-76.49028500000001
5072,5072,20000091,Tienda Mixta,Comfenalco,COMUNA 7,Cali,Valle del Cauca,CR 1 F N # 73 - 40,CR 1 F N , 73 - 40,CR,1 F N , 73 , 40,CR 1FN #73- 40,3.455305,-76.48222209999999
5073,5073,20000208,Tienda Mixta,Comfenalco,COMUNA 5,Cali,Valle del Cauca,CR 1 E # 82 - 08,CR 1 E , 82 - 08,CR,1 E , 82 , 08,CR 1E #82- 08,3.4733461,-76.4943105
5074,5074,20000242,Tienda Dora,La Rivera I,COMUNA 6,Cali,Valle del Cauca,CR 1 J # 70 B - 16,CR 1 J , 70 B - 16,CR,1 J , 70 B , 16,CR 1J #70B- 16,3.4735983,-76.48587140000002
5075,5075,20000248,Licores Fanny,Not Specified,COMUNA 21,Cali,Valle del Cauca,CL 83 D # 8 N - 02,CL 83 D , 8 N - 02,CL,83 D , 8 N , 02,CL 83D #8N- 02,3.4397187999999996,-76.46791529999999
5076,5076,20000412,Abarrotes Bebito,Floralia,COMUNA 6,Cali,Valle del Cauca,CL 72 J # 3 BN - 51,CL 72 J , 3 BN - 51,CL,72 J , 3 BN , 51,CL 72J #3BN- 51,3.4946955,-76.49395849999998
5077,5077,20014394,Rapitienda Las Pilas,Not Specified,COMUNA 17,Cali,Valle del Cauca,CL 11 A # 55 - 55,CL 11 A , 55 - 55,CL,11 A , 55 , 55,CL 11A #55- 55,3.4065376000000005,-76.5379444
5078,5078,20000943,Tienda Milezay,El Diamante,COMUNA 13,Cali,Valle del Cauca,CR 33 B # 38 - 55,CR 33 B , 38 - 55,CR,33 B , 38 , 55,CR 33B #38- 55,3.4200866000000003,-76.50497539999998
5079,5079,20000945,Tienda Mixta Gabriela,El Diamante,Comuna 13,Cali,Not Specified,CR 30 A # 41  06,CR 30 A , 41  06,CR,30 A , 41  06,,CR 30A #4106,,
5080,5080,20000950,Tienda Villa Ramirez,El Diamante,COMUNA 16,Cali,Valle del Cauca,CR 34 # 38 - 05,CR 34 , 38 - 05,CR,34 , 38 , 05,CR 34 #38- 05,3.4199736000000005,-76.50569190000002
5081,5081,20001294,Tienda El Colmado,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 27 G  # 72  Y - 122,CR 27 G  , 72  Y - 122,CR,27 G  , 72  Y , 122,CR 27G #72Y- 122,3.4230772000000003,-76.48743689999998
5082,5082,20001321,Tienda Mixta,Not Specified,COMUNA 13,Cali,Valle del Cauca,CR 30 A # 42 A - 53,CR 30 A , 42 A - 53,CR,30 A , 42 A , 53,CR 30A #42A- 53,3.4190543,-76.49979520000001
5083,5083,20001323,Tienda Tabares,Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 B 4 - CL 72 W ESQ,CR 28 B 4 - CL 72 W ESQ,,CR,28 B 4 - CL 72 W ESQ,,,CR 28B4-CL72WESQ,3.4147309,-76.48667230000002
5084,5084,20001324,Tienda Mixta,Comuneros Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 D2 # 72 P - 03,CR 28 D2 , 72 P - 03,CR,28 D2 , 72 P , 03,CR 28D2 #72P- 03,3.4234869,-76.4930614
5085,5085,20001326,Tienda Mixta,Comuneros Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 D 1 # 72 P - 75,CR 28 D 1 , 72 P - 75,CR,28 D 1 , 72 P , 75,CR 28D1 #72P- 75,3.4228398,-76.49282149999998
5086,5086,20001333,Tienda Mixta,Los Robles,COMUNA 13,Cali,Valle del Cauca,CR 28 D 3 # 72 I - 37,CR 28 D 3 , 72 I - 37,CR,28 D 3 , 72 I , 37,CR 28D3 #72I- 37,3.4250376000000005,-76.4951782
5087,5087,20001334,Tienda Mixta,Los Robles,COMUNA 13,Cali,Valle del Cauca,CL 72 L # 28 D 3 - 65,CL 72 L , 28 D 3 - 65,CL,72 L , 28 D 3 , 65,CL 72L #28D3- 65,3.4246782,-76.49405420000001
5088,5088,20001335,Tienda Mixta,Los Robles,COMUNA 13,Cali,Valle del Cauca,CL 72 L  # 28 D 3 - 84,CL 72 L  , 28 D 3 - 84,CL,72 L  , 28 D 3 , 84,CL 72L #28D3- 84,3.4246782,-76.49405420000001
5089,5089,20014463,Dluzdy Internacional,Not Specified,COMUNA 17,Cali,Valle del Cauca,CR 65 A # 9 -70,CR 65 A , 9 -70,CR,65 A , 9 ,70,CR 65A #9-70,3.3988837,-76.5437226
5090,5090,20001503,Miscelanea Lidia,Comuneros Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 C # 72 J - 02,CR 28 C , 72 J - 02,CR,28 C , 72 J , 02,CR 28C #72J- 02,3.4252152000000002,-76.4942104
5091,5091,20001520,Estanco Y Variedades Los Sobrinos,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 M # 72U - 91,CR 26 M , 72U - 91,CR,26 M , 72U , 91,CR 26M #72U- 91,3.4279742,-76.48623529999998
5092,5092,20001540,Tienda Mixta,Los Lagos,COMUNA 14,Cali,Valle del Cauca,CR 26 H3 # 72 V - 50,CR 26 H3 , 72 V - 50,CR,26 H3 , 72 V , 50,CR 26H3 #72V- 50,3.4226203,-76.4706767
5093,5093,20001631,Tienda Mixta Blanquita,El Poblado I,COMUNA 13,Cali,Valle del Cauca,CR 29 D # 43 A - 08,CR 29 D , 43 A - 08,CR,29 D , 43 A , 08,CR 29D #43A- 08,3.4188821000000003,-76.49905
5094,5094,20001636,Tienda Mixta,Los Robles,COMUNA 13,Cali,Valle del Cauca,CR 28 F # 72 J - 51,CR 28 F , 72 J - 51,CR,28 F , 72 J , 51,CR 28F #72J- 51,3.4215979,-76.49719870000001
5095,5095,20001655,Tienda Mixta,El Poblado I,COMUNA 13,Cali,Valle del Cauca,CR 28 I # 72 T - 38,CR 28 I , 72 T - 38,CR,28 I , 72 T , 38,CR 28I #72T- 38,3.4183701,-76.495851
5096,5096,20002501,Tienda Candy,Los Robles,COMUNA 3,Cali,Valle del Cauca,CL 72 L 2 # 28 F - 106,CL 72 L 2 , 28 F - 106,CL,72 L 2 , 28 F , 106,CL 72L2 #28F- 106,3.4516467000000004,-76.53198540000001
5097,5097,20002535,Tienda Mixta,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 E 3 # 72 T 14,CR 28 E 3 , 72 T 14,CR,28 E 3 , 72 T 14,,CR 28E3 #72T14,3.4195742999999994,-76.49299669999998
5098,5098,20014482,Tienda Gloria,Not Specified,COMUNA 3,Cali,Valle del Cauca,CL 72B # 23 A - 12,CL 72B , 23 A - 12,CL,72B , 23 A , 12,CL 72B #23A- 12,3.4516467000000004,-76.53198540000001
5102,5102,20004548,Tienda Mixta,El Diamante,COMUNA 4,Cali,Valle del Cauca,CL 38 # 30 A - 26,CL 38 , 30 A - 26,CL,38 , 30 A , 26,CL 38 #30A- 26,3.4633446000000006,-76.5117355
5103,5103,20004634,Tienda Mixta,El Laguito,COMUNA 14,Cali,Valle del Cauca,CR 26 I 1 # 72 J - 100,CR 26 I 1 , 72 J - 100,CR,26 I 1 , 72 J , 100,CR 26I1 #72J- 100,3.4289336,-76.47753890000001
5104,5104,20004667,Tienda Mixta,El Vergel,COMUNA 13,Cali,Valle del Cauca,CR 33 B # 42 B - 05,CR 33 B , 42 B - 05,CR,33 B , 42 B , 05,CR 33B #42B- 05,3.4169663,-76.5020574
5107,5107,20000711,Tienda Mixta,San Pedro Claver,COMUNA 11,Cali,Valle del Cauca,CR 35 H # 31 C-14,CR 35 H , 31 C-14,CR,35 H , 31 C,14,CR 35H #31C-14,3.4237592000000006,-76.50533490000001
5108,5108,20001173,Tienda El Besubio,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 48 # 48 - 102,CR 48 , 48 - 102,CR,48 , 48 , 102,CR 48 #48- 102,3.3991392999999994,-76.51256640000001
5109,5109,20001176,Tienda Mixta Angie Sofia,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 49 B # 52 - 83,CR 49 B , 52 - 83,CR,49 B , 52 , 83,CR 49B #52- 83,3.3905087999999997,-76.50796070000001
5110,5110,20001348,Tienda Variedades Nahiara,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 108 # 26 S - 31,CL 108 , 26 S - 31,CL,108 , 26 S , 31,CL 108 #26S- 31,3.4172031,-76.47549769999998
5111,5111,20001349,Tienda Dayana,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CR 26 S # 106 - 126,CR 26 S , 106 - 126,CR,26 S , 106 , 126,CR 26S #106- 126,3.4174559999999996,-76.4756513
5112,5112,20001350,Tienda Mixta,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 106 # 26 P - 47,CL 106 , 26 P - 47,CL,106 , 26 P , 47,CL 106 #26P- 47,3.4183504,-76.4761187
5113,5113,20001353,Tienda Mixta Maria,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 111 # 26 Q  - 38,CL 111 , 26 Q  - 38,CL,111 , 26 Q  , 38,CL 111 #26Q- 38,3.4171848,-76.47461349999998
5114,5114,20001354,Tienda Guadalupe,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 111 # 26 Q - 108,CL 111 , 26 Q - 108,CL,111 , 26 Q , 108,CL 111 #26Q- 108,3.4166964,-76.47489259999998
5115,5115,20001355,Tienda Lucia,Manuela Beltran,Comuna 14,Cali,Valle del Cauca,CR 26 P21 # 108 - 32,CR 26 P21 , 108 - 32,CR,26 P21 , 108 , 32,CR 26P21 #108- 32,3.4107343,-76.4649847
5116,5116,20001360,Tienda Mixta,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CR 26 Q # 111 - 03,CR 26 Q , 111 - 03,CR,26 Q , 111 , 03,CR 26Q #111- 03,3.4174646,-76.4743118
5117,5117,20001385,Tienda Junior,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 47 A # 51 - 58,CR 47 A , 51 - 58,CR,47 A , 51 , 58,CR 47A #51- 58,3.3981633999999996,-76.51037099999998
5118,5118,20001386,Tienda Francy,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 46 A # 51 - 53,CR 46 A , 51 - 53,CR,46 A , 51 , 53,CR 46A #51- 53,3.3994511,-76.50908729999998
5119,5119,20001388,Salsamentaria  Y Variedades,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 45 # 53 - 05,CR 45 , 53 - 05,CR,45 , 53 , 05,CR 45 #53- 05,3.3996812999999997,-76.5077113
5120,5120,20002021,Variedades Valentina,Vallado,COMUNA 15,Cali,Valle del Cauca,CL 52 # 39 E -77,CL 52 , 39 E -77,CL,52 , 39 E ,77,CL 52 #39E-77,3.4074373,-76.4999527
5121,5121,20002022,Tienda Licores La 54,Vallado,COMUNA 15,Cali,Valle del Cauca,CL 54 # 39 E-18,CL 54 , 39 E-18,CL,54 , 39 E,18,CL 54 #39E-18,3.4068355,-76.498651
5122,5122,20002026,Micelania La Conquista,Vallado,COMUNA 15,Cali,Valle del Cauca,CR 41 A # 51 -29,CR 41 A , 51 -29,CR,41 A , 51 ,29,CR 41A #51-29,3.4064205000000003,-76.50179659999998
5123,5123,20002028,Tienda Cobra,Vallado,Comuna 15,Cali,Not Specified,CR 40 B # 51  84,CR 40 B , 51  84,CR,40 B , 51  84,,CR 40B #5184,,
5124,5124,20002175,Tienda Jairo,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 G 12  # 73B - 80,CR 26 G 12  , 73B - 80,CR,26 G 12  , 73B , 80,CR 26G12 #73B- 80,3.4361723,-76.4821407
5125,5125,20002178,Tienda Mixta Blanquita,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 H 3 #  87 - 67,CR 26 H 3 ,  87 - 67,CR,26 H 3 ,  87 , 67,CR 26H3 #87- 67,3.4226203,-76.4706767
5126,5126,20002180,Tienda Mixta,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 H 4  #  93-46,CR 26 H 4  ,  93-46,CR,26 H 4  ,  93,46,CR 26H4 #93-46,3.4268207000000004,-76.4782752
5127,5127,20002185,Tienda Mixta Madelca,Jose Manuel Marroquin 2,COMUNA 12,Cali,Valle del Cauca,CR 26 M 1 # 96 - 24,CR 26 M 1 , 96 - 24,CR,26 M 1 , 96 , 24,CR 26M1 #96- 24,3.4337561,-76.49973359999998
5128,5128,20002191,Rapitienda La 26K,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 K  # 87 - 81,CR 26 K  , 87 - 81,CR,26 K  , 87 , 81,CR 26K #87- 81,3.4275287000000003,-76.4796317
5129,5129,20002197,El Esquinazo,Jose Manuel Marroquin 2,Comuna 14,Cali,Not Specified,CR 26 I 1 # 80  80,CR 26 I 1 , 80  80,CR,26 I 1 , 80  80,,CR 26I1 #8080,,
